rank,uid,username,type
1,45331405,青鈫,舰长
2,374647233,良人兮-sZ,舰长
3,3546567229311018,逍-遥-自-在-,舰长
4,1856551420,长长长长长明丸的单推,舰长
5,3546813342682040,神秘人_0019,舰长
6,1784237452,幸运版灰太狼,舰长
7,442276856,SSShlN,舰长
8,431427111,阿禾MIX,舰长
9,1403741492,美式咖啡加牛奶,舰长
